id,insumo_medico_clave,forma_farmaceutica_id,presentacion_id,es_controlado,es_surfactante,concentracion,contenido,cantidad_x_envase,unidad_medida_id,indicaciones,via_administracion_id,dosis,created_at,updated_at,deleted_at
1175,060.953.0209,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1176,060.953.0282,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1177,060.953.0753,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1178,060.953.0761,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1179,060.953.0779,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1180,060.953.0787,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1181,060.953.0795,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1182,060.953.2866,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1183,060.953.2874,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1184,060.953.2825,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1185,060.953.2858,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1186,060.953.0555,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1187,060.953.0571,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1188,060.953.0597,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1189,060.953.0456,NULL,98,0,0,NULL,NULL,12.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1190,010.000.5166.00,NULL,102,0,0,"50 mg","Envase con 30 tabletas.",30.00,71,"Diabetes mellitus tipo 2",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1191,010.000.5191.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1192,010.000.5229.00,NULL,102,0,0,NULL,NULL,6.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1193,010.000.2192.00,NULL,102,0,0,"50 mg","Caja con un frasco ámpula o ampolleta con 4 ml",1.00,39,"Tratamiento de rescate en los pacientes que reciben metotrexato.",40,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1194,010.000.1707.00,NULL,102,0,0,"3 mg","Caja con 6 ampolletas o frascos ámpula con un ml",6.00,39,"Tratamiento de rescate en los pacientes que reciben metotrexato.",40,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1195,010.000.5306.00,NULL,102,0,0,NULL,NULL,50.00,45,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1196,010.000.3675.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1197,010.000.5132.00,NULL,102,0,0,"0.2 g","Envase con 60 g.",1.00,73,"Psoriasis. Dermatitis seborreica. ",3,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1198,010.000.5107.00,NULL,102,0,0,"50 mg","Envase con 2 frascos ámpula con liofilizado, 2 frascos ámpula con disolvente y equipo esterilizado p",2.00,53,"Infarto agudo del miocardio. Embolia pulmonar. Evento vascular cerebral. ",35,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1199,010.000.2737.00,NULL,102,0,0,"50 mg",NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1200,010.000.5212.01,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1201,010.000.5212.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1202,010.000.2168.00,NULL,102,0,0,"500 ml","Caja con un farsco con 1000 ml",1.00,52,"Se indica en pacientes que requieren Nutrición Parenteral Total con necesidades elevadas de proteínas.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1203,010.000.5449.00,NULL,102,0,0,NULL,NULL,28.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1204,010.000.4442.00,NULL,102,0,0,NULL,NULL,3.00,43,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1205,010.000.1546.00,NULL,102,0,0,"37.5 mg","Caja con un frasco ampula 5.0 ml",1.00,53,"Tratamiento para prevenir los partos prematuros.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1206,010.000.1545.00,NULL,102,0,0,"6.75 mg","Caja con un frasco ampula 0.9 ml",1.00,53,"Tratamiento para prevenir los partos prematuros.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1207,SC-0000059,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1208,010.000.0071.00,NULL,102,0,0,"600 000 UI","Caja con un frasco ámpula y 5 ml de diluyente.",1.00,53,"Infecciones por bacterias gram positivas susceptibles.",14,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1209,010.000.2433.00,NULL,102,0,0,NULL,NULL,20.00,67,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1210,010.000.5331.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1211,010.000.4061.00,NULL,102,0,0,NULL,NULL,1.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1212,010.000.1767.00,NULL,102,0,0,"15 UI","Caja con una ampolleta de 5 ml",1.00,39,"Cáncer testicular. Cáncer de cabeza y cuello. Enfermedad de Hodgkin. Linfomas no Hodgkin. Cáncer de esófago.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1213,SC-0000061,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1214,010.000.4059.00,NULL,102,0,0,NULL,NULL,12.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1215,SC-0000063,NULL,102,0,0,NULL,NULL,100.00,40,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1216,010.000.5658.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1217,010.000.5460.00,NULL,102,0,0,NULL,NULL,60.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1218,010.000.4431.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1219,SC-0000064,NULL,102,0,0,NULL,NULL,1.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1220,SC-0000065,NULL,102,0,0,NULL,NULL,1.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1221,SC-0000066,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1222,010.000.4254.00,NULL,102,0,0,"1 g","Envase con un frasco ámpula y  3 ml de diluyente.",1.00,53,"Infecciones producidas por bacterias gram positivas y gram negativas sensibles.",32,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1223,010.000.5264.01,NULL,102,0,0,"750 mg","Envase con un frasco ámpula y envase con 5 ml de diluyente.",1.00,53,"Infecciones causadas por bacterias gram positivas y gram negativas sensibles.",14,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1224,010.000.1753.00,NULL,102,0,0,"500 mg","Caja con 2 frascos ampula",2.00,53,"Carcinoma de cabeza y cuello. Cáncer de pulmón. Cáncer de ovario. Enfermedad Hodgkin. Leucemia linfoblástica aguda. Leucemia linfocítica crónica. Leucemia mielocítica crónica. Lnfoma no Hodgkin. Mieloma múltiple. Sarcoma.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1225,010.000.4298.00,NULL,102,0,0,NULL,NULL,50.00,43,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1226,010.000.4294.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1227,010.000.1209.00,NULL,102,0,0,"5 mg","Caja con 30 tabletas",30.00,71,"Gastropares Reflujo gastroesofágico.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1228,010.000.3046.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1229,010.000.1775.00,NULL,102,0,0,"500 mg","Caja con un frasco ampula",1.00,53,"Inducción de remisiones de leucemias agudas linfoblásticas y mieloblásticas en adultos y niños; linfoma linfoblástico, fase blástica de leucemia granulocítica crónica, meningitis carcinomatosa, linfomatosa o leucémica, enfermedad de Hodgkin y linfoma no Hodgkin..",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1230,SC-0000067,NULL,102,0,0,"20 mg",NULL,10.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1231,SC-0000068,NULL,102,1,0,NULL,NULL,5.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1232,SC-0000069,NULL,102,0,0,NULL,NULL,10.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1233,SC-0000070,NULL,102,0,0,NULL,NULL,15.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1234,SC-0000071,NULL,102,0,0,"31.25 mg",NULL,1.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1235,010.000.2471.00,NULL,102,0,0,24,NULL,10.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1236,010.000.1521.00,NULL,102,0,0,"2 mg","Caja con 10 tabletas.",10.00,71,"Tratamiento de amenorrea secundaria y sangrado uterino anormal ",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1237,010.000.3634.00,NULL,102,0,0,"900 mg","Envase con bolsa de 100 ml y adaptador para vial",1.00,27,"Disolución y reconstitución de medicamentos para la administración intravenosa.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1238,010.000.3633.00,NULL,102,0,0,"900 mg","Envase con bolsa de 50 ml y adaptador para vial",1.00,27,"Disolución y reconstitución de medicamentos para la administración intravenosa.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1239,SC-0000072,NULL,102,0,0,"10 ml",NULL,50.00,40,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1240,010.000.3671.00,NULL,102,0,0,"0.09 g","Envase con 100 ampolletas de 10 ml",100.00,39,"Disolución y reconstitución de medicamentos para la administración intravenosa.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1241,010.000.3610.00,NULL,102,0,0,"0.9 g","Envase con 1 000 ml. Contiene: Sodio 154 mEq. Cloruro 154 mEq",1.00,49,"Deshidratación hipotónica con hiponatremia. Para recuperar o mantener el balance hidroelectrolítico.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1242,010.000.3627.00,NULL,102,0,0,"0.9 g","Envase con 100 ml",1.00,52,"Deshidratación hipotónica con hiponatremia. Para recuperar o mantener el balance hidroelectrolítico.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1243,010.000.3612.00,NULL,102,0,0,NULL,NULL,1.00,49,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1244,010.000.3611.00,NULL,102,0,0,NULL,NULL,1.00,49,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1245,010.000.3613.00,NULL,102,0,0,NULL,NULL,1.00,49,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1246,010.000.0252.00,NULL,102,0,0,"40 mg","Caja con 5 ampolletas de 2 ml.",5.00,39,"Relajación muscular para las intervenciones quirurgicas. Convulsiones",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1247,SC-0000074,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1248,SC-0000075,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1249,SC-0000076,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1250,SC-0000077,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1251,010.000.3003.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1252,010.000.4228.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1253,010.000.4505.00,NULL,102,0,0,"6 mg","Envase con 20 tabletas.",20.00,71,"Procesos inflamatorios graves y autoinmunes.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1254,SC-0000078,NULL,102,0,0,NULL,NULL,3.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1255,010.000.2431.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1256,SC-0000079,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1257,010.000.3400.00,NULL,102,0,0,NULL,NULL,60.00,43,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1258,010.000.5437.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1259,010.000.5457.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1260,010.000.1765.00,NULL,102,0,0,"50 mg","Caja con un frasco ámpula.",1.00,53,"Leucemia linfoblástica aguda. Leucemia mieloblástica aguda. Cáncer de mama. Cáncer de pulmón. Cáncer de estómago. Cáncer de ovario. Cáncer de vejiga. Cáncer de tiroides. Enfermedad de Hodgkin. Neuroblastomas. Llinfoma no Hodgkin.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1261,010.000.1766.00,NULL,102,0,0,"20 mg","Caja con un frasco ampula de 10 ml",1.00,53,"Sarcoma de Kaposi asociado a SIDA, resistente a otro tratamiento. Cáncer de ovario. Cáncer de mama metastásico",1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1262,040.000.2107.00,NULL,102,1,0,"50 mg","Envase con 100 ampolletas con 2 ml. (25 mg/ml).",100.00,39,"Hipotensión arterial. Broncoespasmo agudo durante la anestesia. En Cardiología: Hipotensión arterial. Síndrome de Stokes Adams.",21,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1263,010.000.1774.00,NULL,102,0,0,"50 mg","Caja con un frasco ampula con 25 ml",1.00,53,"Leucemia linfoblástica aguda. Leucemia mieloblástica aguda. Linfoma de Hodgkin. Linfoma no Hodgkin. Neuroblastoma. Sarcoma de tejidos blandos y hueso. Cáncer de mama. Cáncer de ovario. Cáncer de tiroides. Cáncer de vejiga.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1264,010.000.4245.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1265,010.000.5332.00,NULL,102,0,0,NULL,NULL,12.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1266,010.000.5333.00,NULL,102,0,0,NULL,NULL,6.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1267,010.000.4301.00,NULL,102,0,0,"1 g ","Envase con un frasco ámpula con liofilizado.",1.00,53,"Infecciones por bacterias gram positivas y gram negativas sensibles.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1268,010.000.1501.00,NULL,102,0,0,"0.625 MG","Caja con 42 grageas o tabletas",42.00,71,"Deficiencia estrogénica. Síndrome climatérico. Vaginitis y uretritis atrófica. Insuficiencia ovárica primaria. Osteoporosis.",1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1269,SC-0000080,NULL,102,0,0,NULL,NULL,4.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1270,010.000.4230.00,NULL,102,0,0,NULL,NULL,10.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1271,010.000.5418.01,NULL,102,0,0,NULL,NULL,30.00,56,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1272,SC-0000081,NULL,102,0,0,NULL,NULL,30.00,43,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1273,010.000.4239.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1274,010.000.5252.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1275,010.000.2114.00,NULL,102,0,0,"5 mg.","Caja con 10 tabletas de liberación prolongada.",10.00,71,"Angina de pecho. Hipertensión arterial sistémica. Insuficiencia cardiaca congestiva.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1276,040.000.4027.00,NULL,102,1,0,NULL,NULL,5.00,66,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1277,SC-0000083,NULL,102,1,0,NULL,NULL,5.00,66,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1278,010.000.5432.00,NULL,102,0,0,NULL,NULL,5.00,60,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1279,010.000.2135.00,NULL,102,0,0,"100 mg","Caja con un frasco ampula con 50 ml.",1.00,53,"Candidiasis. Meningitis criptocóccica.",12,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1280,010.000.0811.00,NULL,102,0,0,"0.1 mg","Caja con un tubo de 20 g.",1.00,73,"Dermatitis agudas no infectadas.",2,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1281,010.000.3012.00,NULL,102,0,0,NULL,NULL,10.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1282,SC-0000084,NULL,103,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1283,010.000.5335.01,NULL,102,0,0,NULL,NULL,1.00,52,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1284,SC-0000085,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1285,SC-0000086,NULL,102,0,0,NULL,NULL,1.00,1,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1286,010.000.5438.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1287,010.000.2828.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1288,SC-0000087,NULL,102,0,0,NULL,NULL,120.00,45,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1289,SC-0000088,NULL,102,0,0,NULL,NULL,25.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1290,010.000.3601.00,NULL,102,0,0,NULL,NULL,1.00,49,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1291,010.000.3603.00,NULL,102,0,0,"5 g","Envase con 1 000 ml. Contiene: Glucosa 50.0 g",1.00,49,"Deficiencia de volumen plasmático y de la concentración de electrolitos. Deshidratación hipertónica (hipernatrémica). Iniciar venoclisis. Necesidad de aumentar el aporte calórico.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1292,010.000.3630.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1293,010.000.4441.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1294,010.000.4402.00,NULL,102,0,0,NULL,NULL,1.00,60,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1295,SC-0000089,NULL,106,0,0,NULL,NULL,100.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1296,010.000.4134.01,NULL,102,0,0,"4.0 g","Envase con 30 g.",1.00,73,"Cloasma. ",2,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1297,010.000.3666.01,NULL,102,0,0,NULL,NULL,1.00,52,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1298,010.000.1712.00,NULL,102,0,0,"Hierro elemental 30 mg, Ácido folico 0.500 mg ","Caja con 30 tabletas",30.00,71,"Está indicado en la profilaxis y tratamiento terapéutico de la anemia microcítica hipocrómica crónica, la anemia por hemorragia crónica, la anemia hipocrómica infantil y la hipocrómica del embarazo.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1299,010.000.1705.00,NULL,102,0,0,"100 mg","Caja con 3 ampolletas de 2 ml",3.00,39,"Pacientes con anemia pordeficiencia de hierro en quienes esté contraindicado el uso de la vía oral.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1300,010.000.5940.01,NULL,102,0,0,"200 mg","Envase con 12 tabletas",12.00,71,"Dolor de leve a moderado. Fiebre.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1301,010.000.4432.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1302,010.000.4231.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1303,010.000.5244.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1304,010.000.3833.00,NULL,102,0,0,NULL,NULL,1.00,39,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1305,010.000.3831.01,NULL,102,0,0,NULL,NULL,1.00,39,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1306,010.000.4168.00,NULL,102,0,0,"100 UI","Envase con frasco ámpula con 10 ml.",1.00,53,"Diabetes mellitus tipo 1.",34,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1307,010.000.5245.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1308,010.000.2190.00,NULL,102,0,0," 0.286 mg/1.423 mg","Caja con un frasco presurizado con 14 g",1.00,52,"Broncoespasmo en casos de asma bronquial. Broncoespasmo en caso de enfermedad pulmonar obstructiva crónica",1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1309,010.000.4097.00,NULL,102,0,0,"150 mg","Envase con 28 tabletas.",28.00,71,"Hipertensión arterial sistémica.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1310,010.000.4098.00,NULL,102,0,0,"300 mg","Envase con 28 tabletas.",28.00,71,"Hipertensión arterial sistémica.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1311,010.000.5801.00,NULL,102,0,0,"150 mg","Envase con 28 tabletas.",28.00,71,"Tratamiento de la hipertensión arterial esencial en pacientes adultos con insuficiencia renal crónica y macroalbuminuria cuya presión sanguínea no ha podido ser adecuadamente controlada con monoterapia.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1312,010.000.5802.00,NULL,102,0,0,"300 mg","Envase con 28 tabletas.",28.00,71,"Tratamiento de la hipertensión arterial esencial en pacientes adultos con insuficiencia renal crónica y macroalbuminuria cuya presión sanguínea no ha podido ser adecuadamente controlada con monoterapia.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1313,SC-0000093,NULL,102,0,0,NULL,NULL,1.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1314,SC-0000094,NULL,102,0,0,NULL,NULL,2.00,1,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1315,010.000.0463.00,NULL,102,0,0,"20 mg","Caja con un frasco con 100 ml",1.00,52,"Reacciones de hipersensibilidad inmediata.",1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1316,010.000.4229.00,NULL,102,0,0,NULL,NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1317,010.000.2616.00,NULL,102,0,0,NULL,NULL,1.00,52,NULL,1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1318,010.000.2617.00,NULL,102,0,0,NULL,NULL,60.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1319,010.000.1363.00,NULL,102,0,0,"5 G/ 0.25 G/ 3.50 G/ 18 G","Caja con un tubo con 20 g.",1.00,73,"Anestésico y antiinflamatorio anorrectal. Anestésico local para exploraciones ano-rectales",1,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
